"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"56","@adityamusic
 Inthe Inthinthe 
Inthe Inthinthe 
Alochisthe Antha Inthinthe 
from Pawankalyan's Balu ABCDEFG :)",FALSE,1,"adityamusic",2014-11-03 08:15:31,FALSE,"529184278559485952","529185088655745025","226135559","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrVamsheeReddy",0,FALSE,FALSE,NA,NA
"57","Guess the song and the movie!

#PowerStar #PawanKalyan http://t.co/h0ZWTvcafs",FALSE,2,NA,2014-11-03 08:12:18,FALSE,NA,"529184278559485952",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","adityamusic",1,FALSE,FALSE,NA,NA
"58","RT @Pawan_KalyanFC: Badminton Star PV Sindhu nominates #PawanKalyan for #SwacchBharat.",FALSE,0,NA,2014-11-03 08:08:13,FALSE,NA,"529183252968243200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Santhoshnsandee",1,TRUE,FALSE,NA,NA
"59","Badminton Star PV Sindhu nominates #PawanKalyan for #SwacchBharat.",FALSE,1,NA,2014-11-03 08:07:34,FALSE,NA,"529183086261440513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pawan_KalyanFC",1,FALSE,FALSE,NA,NA
"60","RT @VyasKalyan: #PowerStar #PawanKalyan''s Swachch Bharat Campaign.

http://t.co/k0HcNEFD3m http://t.co/QfOFtmKcOV",FALSE,0,NA,2014-11-03 08:06:15,FALSE,NA,"529182755964190721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kumari_vanitha",3,TRUE,FALSE,NA,NA
"61","#PawanKalyan impressed spiritual audience on Bhakti TV http://t.co/xHKwymANJe",FALSE,0,NA,2014-11-03 08:03:55,FALSE,NA,"529182170062290944",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","realchitramala",0,FALSE,FALSE,NA,NA
"62","RT @PawanKalyan_IN: Let us Fans,  take this swacch bharat challenge on behalf of PawanKalyan.",FALSE,0,NA,2014-11-03 08:03:23,FALSE,NA,"529182036536197120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kumari_vanitha",6,TRUE,FALSE,NA,NA
"63","RT @Pawan_KalyanFC: #PawanKalyan #Bangaram today @ 3pm in #GeminiTv. Stay tuned :)",FALSE,0,NA,2014-11-03 08:03:00,FALSE,NA,"529181937265410048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kumari_vanitha",2,TRUE,FALSE,NA,NA
"64","#PowerStar #PawanKalyan''s Swachch Bharat Campaign...

http://t.co/PIwWI4A50r http://t.co/NW6A9a4Uo5",FALSE,0,NA,2014-11-03 07:54:13,FALSE,NA,"529179726691459072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","akhilsirra143",0,FALSE,FALSE,NA,NA
"65","RT @PowerStarSanju: @PawanKalyan_IN it's a better idea on behalf of #PawanKalyan during this #SwatchBharatChallengePawanKalyan",FALSE,0,NA,2014-11-03 07:53:25,FALSE,NA,"529179524743696384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Santhoshnsandee",1,TRUE,FALSE,NA,NA
"66","RT @telugufilmnagar: #PowerStar #PawanKalyan Latest Ones! http://t.co/551pnht9Jo",FALSE,0,NA,2014-11-03 07:52:47,FALSE,NA,"529179367365033984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","9948319802",3,TRUE,FALSE,NA,NA
"67","RT @telugufilmnagar: #PowerStar #PawanKalyan Latest Ones! http://t.co/551pnht9Jo",FALSE,0,NA,2014-11-03 07:51:17,FALSE,NA,"529178991031115776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sivajagankumar",3,TRUE,FALSE,NA,NA
"68","RT @PawanKalyan_IN: Let us Fans,  take this swacch bharat challenge on behalf of PawanKalyan.",FALSE,0,NA,2014-11-03 07:50:36,FALSE,NA,"529178819572166657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajareddy_Pk",6,TRUE,FALSE,NA,NA
"69","@Pvsindhu1 Challenges #PawanKalyan For #swachhbharat @PawanKalyanFan @PSPK_FC @pawanjanasena
http://t.co/UNjxMH86fp http://t.co/1pRdUYcjkb",FALSE,0,"Pvsindhu1",2014-11-03 07:50:00,FALSE,NA,"529178668908544001","2720868859","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kevkekacom",0,FALSE,FALSE,NA,NA
"70","RT @VyasKalyan: #PowerStar #PawanKalyan''s Swachch Bharat Campaign.

http://t.co/k0HcNEFD3m http://t.co/QfOFtmKcOV",FALSE,0,NA,2014-11-03 07:48:54,FALSE,NA,"529178392000622592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RaviTejaDevotee",3,TRUE,FALSE,NA,NA
"71","#PowerStar #PawanKalyan''s Swachch Bharat Campaign.

http://t.co/k0HcNEFD3m http://t.co/QfOFtmKcOV",FALSE,1,NA,2014-11-03 07:47:45,FALSE,NA,"529178102262280193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VyasKalyan",3,FALSE,FALSE,NA,NA
"72","RT @telugufilmnagar: #PowerStar #PawanKalyan Latest Ones! http://t.co/551pnht9Jo",FALSE,0,NA,2014-11-03 07:47:43,FALSE,NA,"529178093018038272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrVamsheeReddy",3,TRUE,FALSE,NA,NA
"73","#PowerStar #PawanKalyan Latest Ones! http://t.co/551pnht9Jo",FALSE,2,NA,2014-11-03 07:47:04,FALSE,NA,"529177928592920576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","telugufilmnagar",3,FALSE,FALSE,NA,NA
"74","RT @PawanKalyan_IN: Let us Fans,  take this swacch bharat challenge on behalf of PawanKalyan.",FALSE,0,NA,2014-11-03 07:46:50,FALSE,NA,"529177870841561089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nagfederer",6,TRUE,FALSE,NA,NA
"75","Let us fAnzzz.., tAke tHis Swacch bhArat chAllenge on beHalf of #PawanKalyan... ;) &lt;3

mY Reqst 2 all #PSPK... http://t.co/0lMV6niEfq",FALSE,0,NA,2014-11-03 07:46:22,FALSE,NA,"529177753460170752",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","akhilsirra143",0,FALSE,FALSE,NA,NA
"76","@PawanKalyan_IN it's a better idea on behalf of #PawanKalyan during this #SwatchBharatChallengePawanKalyan",FALSE,0,"PawanKalyan_IN",2014-11-03 07:44:29,FALSE,"529176422427164672","529177276584194048","448470835","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PowerStarSanju",1,FALSE,FALSE,NA,NA
"77","RT @PawanKalyan_IN: Let us Fans,  take this swacch bharat challenge on behalf of PawanKalyan.",FALSE,0,NA,2014-11-03 07:44:22,FALSE,NA,"529177247387631616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pkkanth",6,TRUE,FALSE,NA,NA
"78","RT @PawanKalyan_IN: Let us Fans,  take this swacch bharat challenge on behalf of PawanKalyan.",FALSE,0,NA,2014-11-03 07:44:16,FALSE,NA,"529177222553145344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PowerStarSanju",6,TRUE,FALSE,NA,NA
"79","""@PawanKalyan_IN: Let us Fans,  take this swacch bharat challenge on behalf of PawanKalyan.""",FALSE,0,NA,2014-11-03 07:43:41,FALSE,NA,"529177077056942080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NaiduBawa",0,FALSE,FALSE,"80.3187116","17.5913433"
"80","RT @PawanKalyan_IN: Let us Fans,  take this swacch bharat challenge on behalf of PawanKalyan.",FALSE,0,NA,2014-11-03 07:42:38,FALSE,NA,"529176812258344960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","akhilsirra143",6,TRUE,FALSE,NA,NA
"81","Let us Fans,  take this swacch bharat challenge on behalf of PawanKalyan.",FALSE,0,NA,2014-11-03 07:41:05,FALSE,NA,"529176422427164672",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","PawanKalyan_IN",6,FALSE,FALSE,NA,NA
